date,sku,units,price,on_promotion
2024-10-31,SKU-ALPHA,278.0,24.99,False
2024-11-01,SKU-ALPHA,290.0,24.99,False
2024-11-02,SKU-ALPHA,267.0,24.99,False
2024-11-03,SKU-ALPHA,224.0,24.99,False
2024-11-04,SKU-ALPHA,216.0,24.99,False
2024-11-05,SKU-ALPHA,336.0,21.24,True
2024-11-06,SKU-ALPHA,288.0,21.24,True
2024-11-07,SKU-ALPHA,393.0,21.24,True
2024-11-08,SKU-ALPHA,362.0,21.24,True
2024-11-09,SKU-ALPHA,412.0,21.24,True
2024-11-10,SKU-ALPHA,416.0,21.24,True
2024-11-11,SKU-ALPHA,274.0,24.99,False
2024-11-12,SKU-ALPHA,219.0,24.99,False
2024-11-13,SKU-ALPHA,264.0,24.99,False
2024-11-14,SKU-ALPHA,277.0,24.99,False
2024-11-15,SKU-ALPHA,244.0,24.99,False
2024-11-16,SKU-ALPHA,246.0,24.99,False
2024-11-17,SKU-ALPHA,240.0,24.99,False
2024-11-18,SKU-ALPHA,209.0,24.99,False
2024-11-19,SKU-ALPHA,273.0,24.99,False
2024-11-20,SKU-ALPHA,190.0,24.99,False
2024-11-21,SKU-ALPHA,223.0,24.99,False
2024-11-22,SKU-ALPHA,252.0,24.99,False
2024-11-23,SKU-ALPHA,261.0,24.99,False
2024-11-24,SKU-ALPHA,244.0,24.99,False
2024-11-25,SKU-ALPHA,248.0,24.99,False
2024-11-26,SKU-ALPHA,234.0,24.99,False
2024-11-27,SKU-ALPHA,264.0,24.99,False
2024-11-28,SKU-ALPHA,198.0,24.99,False
2024-11-29,SKU-ALPHA,256.0,24.99,False
2024-11-30,SKU-ALPHA,247.0,24.99,False
2024-12-01,SKU-ALPHA,241.0,24.99,False
2024-12-02,SKU-ALPHA,245.0,24.99,False
2024-12-03,SKU-ALPHA,218.0,24.99,False
2024-12-04,SKU-ALPHA,225.0,24.99,False
2024-12-05,SKU-ALPHA,261.0,24.99,False
2024-12-06,SKU-ALPHA,381.0,21.24,True
2024-12-07,SKU-ALPHA,357.0,21.24,True
2024-12-08,SKU-ALPHA,407.0,21.24,True
2024-12-09,SKU-ALPHA,289.0,24.99,False
2024-12-10,SKU-ALPHA,205.0,24.99,False
2024-12-11,SKU-ALPHA,244.0,24.99,False
2024-12-12,SKU-ALPHA,298.0,24.99,False
2024-12-13,SKU-ALPHA,272.0,24.99,False
2024-12-14,SKU-ALPHA,267.0,24.99,False
2024-12-15,SKU-ALPHA,313.0,24.99,False
2024-12-16,SKU-ALPHA,307.0,24.99,False
2024-12-17,SKU-ALPHA,312.0,24.99,False
2024-12-18,SKU-ALPHA,305.0,24.99,False
2024-12-19,SKU-ALPHA,350.0,24.99,False
2024-12-20,SKU-ALPHA,331.0,24.99,False
2024-12-21,SKU-ALPHA,340.0,24.99,False
2024-12-22,SKU-ALPHA,285.0,24.99,False
2024-12-23,SKU-ALPHA,322.0,24.99,False
2024-12-24,SKU-ALPHA,294.0,24.99,False
2024-12-25,SKU-ALPHA,316.0,24.99,False
2024-12-26,SKU-ALPHA,360.0,24.99,False
2024-12-27,SKU-ALPHA,356.0,24.99,False
2024-12-28,SKU-ALPHA,372.0,24.99,False
2024-12-29,SKU-ALPHA,332.0,24.99,False
2024-12-30,SKU-ALPHA,326.0,24.99,False
2024-12-31,SKU-ALPHA,317.0,24.99,False
2022-01-01,SKU-BRAVO,100.0,12.5,False
2022-01-02,SKU-BRAVO,76.0,12.5,False
2022-01-03,SKU-BRAVO,66.0,12.5,False
2022-01-04,SKU-BRAVO,67.0,12.5,False
2022-01-05,SKU-BRAVO,70.0,12.5,False
2022-01-06,SKU-BRAVO,61.0,12.5,False
2022-01-07,SKU-BRAVO,61.0,12.5,False
2022-01-08,SKU-BRAVO,129.0,10.62,True
2022-01-09,SKU-BRAVO,96.0,10.62,True
2022-01-10,SKU-BRAVO,111.0,10.62,True
2022-01-11,SKU-BRAVO,66.0,12.5,False
2022-01-12,SKU-BRAVO,87.0,12.5,False
2022-01-13,SKU-BRAVO,60.0,12.5,False
2022-01-14,SKU-BRAVO,72.0,12.5,False
2022-01-15,SKU-BRAVO,75.0,12.5,False
2022-01-16,SKU-BRAVO,70.0,12.5,False
2022-01-17,SKU-BRAVO,77.0,12.5,False
2022-01-18,SKU-BRAVO,62.0,12.5,False
2022-01-19,SKU-BRAVO,59.0,12.5,False
2022-01-20,SKU-BRAVO,54.0,12.5,False
2022-01-21,SKU-BRAVO,65.0,12.5,False
2022-01-22,SKU-BRAVO,84.0,12.5,False
2022-01-23,SKU-BRAVO,68.0,12.5,False
2022-01-24,SKU-BRAVO,59.0,12.5,False
2022-01-25,SKU-BRAVO,64.0,12.5,False
2022-01-26,SKU-BRAVO,69.0,12.5,False
2022-01-27,SKU-BRAVO,77.0,12.5,False
2022-01-28,SKU-BRAVO,70.0,12.5,False
2022-01-29,SKU-BRAVO,78.0,12.5,False
2022-01-30,SKU-BRAVO,52.0,12.5,False
2022-01-31,SKU-BRAVO,59.0,12.5,False
2022-02-01,SKU-BRAVO,86.0,12.5,False
2022-02-02,SKU-BRAVO,49.0,12.5,False
2022-02-03,SKU-BRAVO,70.0,12.5,False
2022-02-04,SKU-BRAVO,82.0,12.5,False
2022-02-05,SKU-BRAVO,79.0,12.5,False
2022-02-06,SKU-BRAVO,64.0,12.5,False
2022-02-07,SKU-BRAVO,73.0,12.5,False
2022-02-08,SKU-BRAVO,72.0,12.5,False
2022-02-09,SKU-BRAVO,72.0,12.5,False
2022-02-10,SKU-BRAVO,56.0,12.5,False
2022-02-11,SKU-BRAVO,80.0,12.5,False
2022-02-12,SKU-BRAVO,76.0,12.5,False
2022-02-13,SKU-BRAVO,69.0,12.5,False
2022-02-14,SKU-BRAVO,78.0,12.5,False
2022-02-15,SKU-BRAVO,81.0,12.5,False
2022-02-16,SKU-BRAVO,85.0,12.5,False
2022-02-17,SKU-BRAVO,73.0,12.5,False
2022-02-18,SKU-BRAVO,96.0,12.5,False
2022-02-19,SKU-BRAVO,104.0,12.5,False
2022-02-20,SKU-BRAVO,89.0,12.5,False
2022-02-21,SKU-BRAVO,94.0,12.5,False
2022-02-22,SKU-BRAVO,76.0,12.5,False
2022-02-23,SKU-BRAVO,130.0,10.62,True
2022-02-24,SKU-BRAVO,155.0,10.62,True
2022-02-25,SKU-BRAVO,121.0,10.62,True
2022-02-26,SKU-BRAVO,162.0,10.62,True
2022-02-27,SKU-BRAVO,126.0,10.62,True
2022-02-28,SKU-BRAVO,131.0,10.62,True
2022-03-01,SKU-BRAVO,103.0,10.62,True
2022-03-02,SKU-BRAVO,71.0,12.5,False
2022-03-03,SKU-BRAVO,85.0,12.5,False
2022-03-04,SKU-BRAVO,103.0,12.5,False
2022-03-05,SKU-BRAVO,109.0,12.5,False
2022-03-06,SKU-BRAVO,82.0,12.5,False
2022-03-07,SKU-BRAVO,82.0,12.5,False
2022-03-08,SKU-BRAVO,74.0,12.5,False
2022-03-09,SKU-BRAVO,89.0,12.5,False
2022-03-10,SKU-BRAVO,85.0,12.5,False
2022-03-11,SKU-BRAVO,103.0,12.5,False
2022-03-12,SKU-BRAVO,124.0,12.5,False
2022-03-13,SKU-BRAVO,86.0,12.5,False
2022-03-14,SKU-BRAVO,69.0,12.5,False
2022-03-15,SKU-BRAVO,76.0,12.5,False
2022-03-16,SKU-BRAVO,70.0,12.5,False
2022-03-17,SKU-BRAVO,76.0,12.5,False
2022-03-18,SKU-BRAVO,116.0,12.5,False
2022-03-19,SKU-BRAVO,106.0,12.5,False
2022-03-20,SKU-BRAVO,70.0,12.5,False
2022-03-21,SKU-BRAVO,99.0,12.5,False
2022-03-22,SKU-BRAVO,105.0,12.5,False
2022-03-23,SKU-BRAVO,86.0,12.5,False
2022-03-24,SKU-BRAVO,86.0,12.5,False
2022-03-25,SKU-BRAVO,97.0,12.5,False
2022-03-26,SKU-BRAVO,111.0,12.5,False
2022-03-27,SKU-BRAVO,100.0,12.5,False
2022-03-28,SKU-BRAVO,109.0,12.5,False
2022-03-29,SKU-BRAVO,108.0,12.5,False
2022-03-30,SKU-BRAVO,110.0,12.5,False
2022-03-31,SKU-BRAVO,116.0,12.5,False
2022-04-01,SKU-BRAVO,115.0,12.5,False
2022-04-02,SKU-BRAVO,148.0,10.62,True
2022-04-03,SKU-BRAVO,159.0,10.62,True
2022-04-04,SKU-BRAVO,172.0,10.62,True
2022-04-05,SKU-BRAVO,154.0,10.62,True
2022-04-06,SKU-BRAVO,186.0,10.62,True
2022-04-07,SKU-BRAVO,163.0,10.62,True
2022-04-08,SKU-BRAVO,161.0,10.62,True
2022-04-09,SKU-BRAVO,137.0,12.5,False
2022-04-10,SKU-BRAVO,107.0,12.5,False
2022-04-11,SKU-BRAVO,103.0,12.5,False
2022-04-12,SKU-BRAVO,111.0,12.5,False
2022-04-13,SKU-BRAVO,115.0,12.5,False
2022-04-14,SKU-BRAVO,109.0,12.5,False
2022-04-15,SKU-BRAVO,73.0,12.5,False
2022-04-16,SKU-BRAVO,106.0,12.5,False
2022-04-17,SKU-BRAVO,95.0,12.5,False
2022-04-18,SKU-BRAVO,89.0,12.5,False
2022-04-19,SKU-BRAVO,104.0,12.5,False
2022-04-20,SKU-BRAVO,120.0,12.5,False
2022-04-21,SKU-BRAVO,100.0,12.5,False
2022-04-22,SKU-BRAVO,97.0,12.5,False
2022-04-23,SKU-BRAVO,155.0,12.5,False
2022-04-24,SKU-BRAVO,97.0,12.5,False
2022-04-25,SKU-BRAVO,87.0,12.5,False
2022-04-26,SKU-BRAVO,108.0,12.5,False
2022-04-27,SKU-BRAVO,112.0,12.5,False
2022-04-28,SKU-BRAVO,99.0,12.5,False
2022-04-29,SKU-BRAVO,131.0,12.5,False
2022-04-30,SKU-BRAVO,115.0,12.5,False
2022-05-01,SKU-BRAVO,93.0,12.5,False
2022-05-02,SKU-BRAVO,111.0,12.5,False
2022-05-03,SKU-BRAVO,200.0,10.62,True
2022-05-04,SKU-BRAVO,167.0,10.62,True
2022-05-05,SKU-BRAVO,199.0,10.62,True
2022-05-06,SKU-BRAVO,119.0,12.5,False
2022-05-07,SKU-BRAVO,176.0,12.5,False
2022-05-08,SKU-BRAVO,98.0,12.5,False
2022-05-09,SKU-BRAVO,132.0,12.5,False
2022-05-10,SKU-BRAVO,108.0,12.5,False
2022-05-11,SKU-BRAVO,108.0,12.5,False
2022-05-12,SKU-BRAVO,126.0,12.5,False
2022-05-13,SKU-BRAVO,138.0,12.5,False
2022-05-14,SKU-BRAVO,151.0,12.5,False
2022-05-15,SKU-BRAVO,115.0,12.5,False
2022-05-16,SKU-BRAVO,103.0,12.5,False
2022-05-17,SKU-BRAVO,102.0,12.5,False
2022-05-18,SKU-BRAVO,120.0,12.5,False
2022-05-19,SKU-BRAVO,125.0,12.5,False
2022-05-20,SKU-BRAVO,149.0,12.5,False
2022-05-21,SKU-BRAVO,138.0,12.5,False
2022-05-22,SKU-BRAVO,129.0,12.5,False
2022-05-23,SKU-BRAVO,138.0,12.5,False
2022-05-24,SKU-BRAVO,114.0,12.5,False
2022-05-25,SKU-BRAVO,90.0,12.5,False
2022-05-26,SKU-BRAVO,98.0,12.5,False
2022-05-27,SKU-BRAVO,100.0,12.5,False
2022-05-28,SKU-BRAVO,161.0,12.5,False
2022-05-29,SKU-BRAVO,100.0,12.5,False
2022-05-30,SKU-BRAVO,135.0,12.5,False
2022-05-31,SKU-BRAVO,122.0,12.5,False
2022-06-01,SKU-BRAVO,142.0,12.5,False
2022-06-02,SKU-BRAVO,135.0,12.5,False
2022-06-03,SKU-BRAVO,125.0,12.5,False
2022-06-04,SKU-BRAVO,129.0,12.5,False
2022-06-05,SKU-BRAVO,116.0,12.5,False
2022-06-06,SKU-BRAVO,119.0,12.5,False
2022-06-07,SKU-BRAVO,105.0,12.5,False
2022-06-08,SKU-BRAVO,114.0,12.5,False
2022-06-09,SKU-BRAVO,146.0,12.5,False
2022-06-10,SKU-BRAVO,97.0,12.5,False
2022-06-11,SKU-BRAVO,138.0,12.5,False
2022-06-12,SKU-BRAVO,170.0,10.62,True
2022-06-13,SKU-BRAVO,203.0,10.62,True
2022-06-14,SKU-BRAVO,217.0,10.62,True
2022-06-15,SKU-BRAVO,195.0,10.62,True
2022-06-16,SKU-BRAVO,225.0,10.62,True
2022-06-17,SKU-BRAVO,99.0,12.5,False
2022-06-18,SKU-BRAVO,155.0,12.5,False
2022-06-19,SKU-BRAVO,105.0,12.5,False
2022-06-20,SKU-BRAVO,127.0,12.5,False
2022-06-21,SKU-BRAVO,117.0,12.5,False
2022-06-22,SKU-BRAVO,74.0,12.5,False
2022-06-23,SKU-BRAVO,107.0,12.5,False
2022-06-24,SKU-BRAVO,132.0,12.5,False
2022-06-25,SKU-BRAVO,163.0,12.5,False
2022-06-26,SKU-BRAVO,119.0,12.5,False
2022-06-27,SKU-BRAVO,120.0,12.5,False
2022-06-28,SKU-BRAVO,91.0,12.5,False
2022-06-29,SKU-BRAVO,138.0,12.5,False
2022-06-30,SKU-BRAVO,149.0,12.5,False
2022-07-01,SKU-BRAVO,128.0,12.5,False
2022-07-02,SKU-BRAVO,129.0,12.5,False
2022-07-03,SKU-BRAVO,88.0,12.5,False
2022-07-04,SKU-BRAVO,130.0,12.5,False
2022-07-05,SKU-BRAVO,156.0,12.5,False
2022-07-06,SKU-BRAVO,126.0,12.5,False
2022-07-07,SKU-BRAVO,139.0,12.5,False
2022-07-08,SKU-BRAVO,136.0,12.5,False
2022-07-09,SKU-BRAVO,114.0,12.5,False
2022-07-10,SKU-BRAVO,134.0,12.5,False
2022-07-11,SKU-BRAVO,95.0,12.5,False
2022-07-12,SKU-BRAVO,109.0,12.5,False
2022-07-13,SKU-BRAVO,117.0,12.5,False
2022-07-14,SKU-BRAVO,131.0,12.5,False
2022-07-15,SKU-BRAVO,132.0,12.5,False
2022-07-16,SKU-BRAVO,137.0,12.5,False
2022-07-17,SKU-BRAVO,100.0,12.5,False
2022-07-18,SKU-BRAVO,93.0,12.5,False
2022-07-19,SKU-BRAVO,112.0,12.5,False
2022-07-20,SKU-BRAVO,100.0,12.5,False
2022-07-21,SKU-BRAVO,94.0,12.5,False
2022-07-22,SKU-BRAVO,101.0,12.5,False
2022-07-23,SKU-BRAVO,120.0,12.5,False
2022-07-24,SKU-BRAVO,81.0,12.5,False
2022-07-25,SKU-BRAVO,90.0,12.5,False
2022-07-26,SKU-BRAVO,84.0,12.5,False
2022-07-27,SKU-BRAVO,113.0,12.5,False
2022-07-28,SKU-BRAVO,120.0,12.5,False
2022-07-29,SKU-BRAVO,155.0,12.5,False
2022-07-30,SKU-BRAVO,100.0,12.5,False
2022-07-31,SKU-BRAVO,98.0,12.5,False
2022-08-01,SKU-BRAVO,123.0,12.5,False
2022-08-02,SKU-BRAVO,104.0,12.5,False
2022-08-03,SKU-BRAVO,103.0,12.5,False
2022-08-04,SKU-BRAVO,138.0,12.5,False
2022-08-05,SKU-BRAVO,113.0,12.5,False
2022-08-06,SKU-BRAVO,104.0,12.5,False
2022-08-07,SKU-BRAVO,147.0,10.62,True
2022-08-08,SKU-BRAVO,190.0,10.62,True
2022-08-09,SKU-BRAVO,185.0,10.62,True
2022-08-10,SKU-BRAVO,144.0,10.62,True
2022-08-11,SKU-BRAVO,159.0,10.62,True
2022-08-12,SKU-BRAVO,211.0,10.62,True
2022-08-13,SKU-BRAVO,222.0,10.62,True
2022-08-14,SKU-BRAVO,94.0,12.5,False
2022-08-15,SKU-BRAVO,113.0,12.5,False
2022-08-16,SKU-BRAVO,110.0,12.5,False
2022-08-17,SKU-BRAVO,77.0,12.5,False
2022-08-18,SKU-BRAVO,101.0,12.5,False
2022-08-19,SKU-BRAVO,119.0,12.5,False
2022-08-20,SKU-BRAVO,108.0,12.5,False
2022-08-21,SKU-BRAVO,70.0,12.5,False
2022-08-22,SKU-BRAVO,97.0,12.5,False
2022-08-23,SKU-BRAVO,110.0,12.5,False
2022-08-24,SKU-BRAVO,122.0,12.5,False
2022-08-25,SKU-BRAVO,71.0,12.5,False
2022-08-26,SKU-BRAVO,150.0,12.5,False
2022-08-27,SKU-BRAVO,96.0,12.5,False
2022-08-28,SKU-BRAVO,111.0,12.5,False
2022-08-29,SKU-BRAVO,115.0,12.5,False
2022-08-30,SKU-BRAVO,109.0,12.5,False
2022-08-31,SKU-BRAVO,99.0,12.5,False
2022-09-01,SKU-BRAVO,83.0,12.5,False
2022-09-02,SKU-BRAVO,115.0,12.5,False
2022-09-03,SKU-BRAVO,99.0,12.5,False
2022-09-04,SKU-BRAVO,61.0,12.5,False
2022-09-05,SKU-BRAVO,133.0,12.5,False
2022-09-06,SKU-BRAVO,102.0,12.5,False
2022-09-07,SKU-BRAVO,117.0,12.5,False
2022-09-08,SKU-BRAVO,84.0,12.5,False
2022-09-09,SKU-BRAVO,124.0,12.5,False
2022-09-10,SKU-BRAVO,131.0,12.5,False
2022-09-11,SKU-BRAVO,111.0,12.5,False
2022-09-12,SKU-BRAVO,92.0,12.5,False
2022-09-13,SKU-BRAVO,75.0,12.5,False
2022-09-14,SKU-BRAVO,88.0,12.5,False
2022-09-15,SKU-BRAVO,64.0,12.5,False
2022-09-16,SKU-BRAVO,75.0,12.5,False
2022-09-17,SKU-BRAVO,104.0,12.5,False
2022-09-18,SKU-BRAVO,76.0,12.5,False
2022-09-19,SKU-BRAVO,87.0,12.5,False
2022-09-20,SKU-BRAVO,85.0,12.5,False
2022-09-21,SKU-BRAVO,111.0,12.5,False
2022-09-22,SKU-BRAVO,106.0,12.5,False
2022-09-23,SKU-BRAVO,95.0,12.5,False
2022-09-24,SKU-BRAVO,197.0,10.62,True
2022-09-25,SKU-BRAVO,128.0,10.62,True
2022-09-26,SKU-BRAVO,138.0,10.62,True
2022-09-27,SKU-BRAVO,160.0,10.62,True
2022-09-28,SKU-BRAVO,118.0,10.62,True
2022-09-29,SKU-BRAVO,141.0,10.62,True
2022-09-30,SKU-BRAVO,75.0,12.5,False
2022-10-01,SKU-BRAVO,97.0,12.5,False
2022-10-02,SKU-BRAVO,100.0,12.5,False
2022-10-03,SKU-BRAVO,74.0,12.5,False
2022-10-04,SKU-BRAVO,83.0,12.5,False
2022-10-05,SKU-BRAVO,70.0,12.5,False
2022-10-06,SKU-BRAVO,70.0,12.5,False
2022-10-07,SKU-BRAVO,73.0,12.5,False
2022-10-08,SKU-BRAVO,111.0,12.5,False
2022-10-09,SKU-BRAVO,104.0,12.5,False
2022-10-10,SKU-BRAVO,84.0,12.5,False
2022-10-11,SKU-BRAVO,69.0,12.5,False
2022-10-12,SKU-BRAVO,85.0,12.5,False
2022-10-13,SKU-BRAVO,76.0,12.5,False
2022-10-14,SKU-BRAVO,95.0,12.5,False
2022-10-15,SKU-BRAVO,92.0,12.5,False
2022-10-16,SKU-BRAVO,78.0,12.5,False
2022-10-17,SKU-BRAVO,83.0,12.5,False
2022-10-18,SKU-BRAVO,68.0,12.5,False
2022-10-19,SKU-BRAVO,70.0,12.5,False
2022-10-20,SKU-BRAVO,58.0,12.5,False
2022-10-21,SKU-BRAVO,77.0,12.5,False
2022-10-22,SKU-BRAVO,116.0,10.62,True
2022-10-23,SKU-BRAVO,121.0,10.62,True
2022-10-24,SKU-BRAVO,108.0,10.62,True
2022-10-25,SKU-BRAVO,123.0,10.62,True
2022-10-26,SKU-BRAVO,76.0,12.5,False
2022-10-27,SKU-BRAVO,59.0,12.5,False
2022-10-28,SKU-BRAVO,70.0,12.5,False
2022-10-29,SKU-BRAVO,71.0,12.5,False
2022-10-30,SKU-BRAVO,77.0,12.5,False
2022-10-31,SKU-BRAVO,88.0,12.5,False
2022-11-01,SKU-BRAVO,77.0,12.5,False
2022-11-02,SKU-BRAVO,66.0,12.5,False
2022-11-03,SKU-BRAVO,86.0,12.5,False
2022-11-04,SKU-BRAVO,60.0,12.5,False
2022-11-05,SKU-BRAVO,96.0,12.5,False
2022-11-06,SKU-BRAVO,62.0,12.5,False
2022-11-07,SKU-BRAVO,42.0,12.5,False
2022-11-08,SKU-BRAVO,92.0,12.5,False
2022-11-09,SKU-BRAVO,82.0,12.5,False
2022-11-10,SKU-BRAVO,59.0,12.5,False
2022-11-11,SKU-BRAVO,75.0,12.5,False
2022-11-12,SKU-BRAVO,74.0,12.5,False
2022-11-13,SKU-BRAVO,67.0,12.5,False
2022-11-14,SKU-BRAVO,53.0,12.5,False
2022-11-15,SKU-BRAVO,59.0,12.5,False
2022-11-16,SKU-BRAVO,69.0,12.5,False
2022-11-17,SKU-BRAVO,69.0,12.5,False
2022-11-18,SKU-BRAVO,84.0,12.5,False
2022-11-19,SKU-BRAVO,76.0,12.5,False
2022-11-20,SKU-BRAVO,85.0,12.5,False
2022-11-21,SKU-BRAVO,58.0,12.5,False
2022-11-22,SKU-BRAVO,65.0,12.5,False
2022-11-23,SKU-BRAVO,46.0,12.5,False
2022-11-24,SKU-BRAVO,54.0,12.5,False
2022-11-25,SKU-BRAVO,83.0,12.5,False
2022-11-26,SKU-BRAVO,63.0,12.5,False
2022-11-27,SKU-BRAVO,67.0,12.5,False
2022-11-28,SKU-BRAVO,63.0,12.5,False
2022-11-29,SKU-BRAVO,53.0,12.5,False
2022-11-30,SKU-BRAVO,59.0,12.5,False
2022-12-01,SKU-BRAVO,102.0,10.62,True
2022-12-02,SKU-BRAVO,109.0,10.62,True
2022-12-03,SKU-BRAVO,135.0,10.62,True
2022-12-04,SKU-BRAVO,114.0,10.62,True
2022-12-05,SKU-BRAVO,97.0,10.62,True
2022-12-06,SKU-BRAVO,53.0,12.5,False
2022-12-07,SKU-BRAVO,64.0,12.5,False
2022-12-08,SKU-BRAVO,63.0,12.5,False
2022-12-09,SKU-BRAVO,77.0,12.5,False
2022-12-10,SKU-BRAVO,97.0,12.5,False
2022-12-11,SKU-BRAVO,68.0,12.5,False
2022-12-12,SKU-BRAVO,61.0,12.5,False
2022-12-13,SKU-BRAVO,59.0,12.5,False
2022-12-14,SKU-BRAVO,53.0,12.5,False
2022-12-15,SKU-BRAVO,74.0,12.5,False
2022-12-16,SKU-BRAVO,78.0,12.5,False
2022-12-17,SKU-BRAVO,90.0,12.5,False
2022-12-18,SKU-BRAVO,77.0,12.5,False
2022-12-19,SKU-BRAVO,91.0,12.5,False
2022-12-20,SKU-BRAVO,76.0,12.5,False
2022-12-21,SKU-BRAVO,79.0,12.5,False
2022-12-22,SKU-BRAVO,70.0,12.5,False
2022-12-23,SKU-BRAVO,111.0,12.5,False
2022-12-24,SKU-BRAVO,102.0,12.5,False
2022-12-25,SKU-BRAVO,102.0,12.5,False
2022-12-26,SKU-BRAVO,92.0,12.5,False
2022-12-27,SKU-BRAVO,98.0,12.5,False
2022-12-28,SKU-BRAVO,79.0,12.5,False
2022-12-29,SKU-BRAVO,94.0,12.5,False
2022-12-30,SKU-BRAVO,126.0,12.5,False
2022-12-31,SKU-BRAVO,79.0,12.5,False
2023-01-01,SKU-BRAVO,71.0,12.5,False
2023-01-02,SKU-BRAVO,76.0,12.5,False
2023-01-03,SKU-BRAVO,64.0,12.5,False
2023-01-04,SKU-BRAVO,68.0,12.5,False
2023-01-05,SKU-BRAVO,75.0,12.5,False
2023-01-06,SKU-BRAVO,62.0,12.5,False
2023-01-07,SKU-BRAVO,76.0,12.5,False
2023-01-08,SKU-BRAVO,54.0,12.5,False
2023-01-09,SKU-BRAVO,96.0,10.62,True
2023-01-10,SKU-BRAVO,95.0,10.62,True
2023-01-11,SKU-BRAVO,104.0,10.62,True
2023-01-12,SKU-BRAVO,112.0,10.62,True
2023-01-13,SKU-BRAVO,126.0,10.62,True
2023-01-14,SKU-BRAVO,99.0,10.62,True
2023-01-15,SKU-BRAVO,80.0,12.5,False
2023-01-16,SKU-BRAVO,74.0,12.5,False
2023-01-17,SKU-BRAVO,69.0,12.5,False
2023-01-18,SKU-BRAVO,60.0,12.5,False
2023-01-19,SKU-BRAVO,65.0,12.5,False
2023-01-20,SKU-BRAVO,76.0,12.5,False
2023-01-21,SKU-BRAVO,79.0,12.5,False
2023-01-22,SKU-BRAVO,49.0,12.5,False
2023-01-23,SKU-BRAVO,72.0,12.5,False
2023-01-24,SKU-BRAVO,91.0,12.5,False
2023-01-25,SKU-BRAVO,48.0,12.5,False
2023-01-26,SKU-BRAVO,77.0,12.5,False
2023-01-27,SKU-BRAVO,77.0,12.5,False
2023-01-28,SKU-BRAVO,75.0,12.5,False
2023-01-29,SKU-BRAVO,79.0,12.5,False
2023-01-30,SKU-BRAVO,56.0,12.5,False
2023-01-31,SKU-BRAVO,68.0,12.5,False
2023-02-01,SKU-BRAVO,81.0,12.5,False
2023-02-02,SKU-BRAVO,68.0,12.5,False
2023-02-03,SKU-BRAVO,70.0,12.5,False
2023-02-04,SKU-BRAVO,80.0,12.5,False
2023-02-05,SKU-BRAVO,64.0,12.5,False
2023-02-06,SKU-BRAVO,85.0,12.5,False
2023-02-07,SKU-BRAVO,59.0,12.5,False
2023-02-08,SKU-BRAVO,78.0,12.5,False
2023-02-09,SKU-BRAVO,59.0,12.5,False
2023-02-10,SKU-BRAVO,85.0,12.5,False
2023-02-11,SKU-BRAVO,80.0,12.5,False
2023-02-12,SKU-BRAVO,44.0,12.5,False
2023-02-13,SKU-BRAVO,71.0,12.5,False
2023-02-14,SKU-BRAVO,60.0,12.5,False
2023-02-15,SKU-BRAVO,67.0,12.5,False
2023-02-16,SKU-BRAVO,91.0,12.5,False
2023-02-17,SKU-BRAVO,67.0,12.5,False
2023-02-18,SKU-BRAVO,71.0,12.5,False
2023-02-19,SKU-BRAVO,88.0,12.5,False
2023-02-20,SKU-BRAVO,75.0,12.5,False
2023-02-21,SKU-BRAVO,89.0,12.5,False
2023-02-22,SKU-BRAVO,78.0,12.5,False
2023-02-23,SKU-BRAVO,67.0,12.5,False
2023-02-24,SKU-BRAVO,82.0,12.5,False
2023-02-25,SKU-BRAVO,175.0,10.62,True
2023-02-26,SKU-BRAVO,146.0,10.62,True
2023-02-27,SKU-BRAVO,131.0,10.62,True
2023-02-28,SKU-BRAVO,130.0,10.62,True
2023-03-01,SKU-BRAVO,129.0,10.62,True
2023-03-02,SKU-BRAVO,73.0,12.5,False
2023-03-03,SKU-BRAVO,110.0,12.5,False
2023-03-04,SKU-BRAVO,91.0,12.5,False
2023-03-05,SKU-BRAVO,65.0,12.5,False
2023-03-06,SKU-BRAVO,74.0,12.5,False
2023-03-07,SKU-BRAVO,87.0,12.5,False
2023-03-08,SKU-BRAVO,87.0,12.5,False
2023-03-09,SKU-BRAVO,82.0,12.5,False
2023-03-10,SKU-BRAVO,81.0,12.5,False
2023-03-11,SKU-BRAVO,94.0,12.5,False
2023-03-12,SKU-BRAVO,62.0,12.5,False
2023-03-13,SKU-BRAVO,67.0,12.5,False
2023-03-14,SKU-BRAVO,91.0,12.5,False
2023-03-15,SKU-BRAVO,77.0,12.5,False
2023-03-16,SKU-BRAVO,91.0,12.5,False
2023-03-17,SKU-BRAVO,109.0,12.5,False
2023-03-18,SKU-BRAVO,107.0,12.5,False
2023-03-19,SKU-BRAVO,84.0,12.5,False
2023-03-20,SKU-BRAVO,112.0,12.5,False
2023-03-21,SKU-BRAVO,93.0,12.5,False
2023-03-22,SKU-BRAVO,81.0,12.5,False
2023-03-23,SKU-BRAVO,99.0,12.5,False
2023-03-24,SKU-BRAVO,102.0,12.5,False
2023-03-25,SKU-BRAVO,89.0,12.5,False
2023-03-26,SKU-BRAVO,88.0,12.5,False
2023-03-27,SKU-BRAVO,87.0,12.5,False
2023-03-28,SKU-BRAVO,63.0,12.5,False
2023-03-29,SKU-BRAVO,87.0,12.5,False
2023-03-30,SKU-BRAVO,89.0,12.5,False
2023-03-31,SKU-BRAVO,93.0,12.5,False
